timestamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z
1.9000000000000001,0.5043757203676412,0.0006698296161852925,-6.151159414431193e-05,0.015677242149841817,0.002769981648960672,9.908086690843259,2.0742182750508405e-06,-0.49931600195719467,0.026144410209068013
2.0,0.5135689267472783,0.0005627255951690038,-8.514801205741666e-05,0.015349668522449645,0.012901522889516109,9.900832300792882,2.273343981815204e-06,-0.4991763678354154,0.028687171165413042
2.1,0.5241845433960806,-0.00043986743476774615,-1.6990242128593395e-05,0.019954455123257497,0.023279254557443476,9.894479136542628,2.5462108237727548e-06,-0.49902066936967576,0.031278931173512596
2.2,0.5362556713542792,0.000697809027648392,-0.00010628816505592899,0.012657927622839127,0.03344634166312902,9.89341413792277,2.8198301294529123e-06,-0.4988476463915397,0.03392676939630029
2.3000000000000003,0.5498659190302716,0.0010103296960308884,-0.00014099370017857407,0.013344178162209801,0.04159253191544732,9.885729071849694,3.1482570121833355e-06,-0.49865584230682264,0.03663810752974942
2.4,0.564997588115386,0.0014140317791554579,-0.0001737615297227084,0.01305910655012258,0.04976442103656265,9.880175620432253,3.4698038531297927e-06,-0.49844361480909677,0.03942033541207691
2.5,0.5816895144807726,0.0018186503480115148,-0.0002072205802677611,0.012940626796679124,0.05666095361202385,9.874264371932572,3.757543121489474e-06,-0.49820911267525114,0.042280965377095074
2.6,0.6000191915232664,0.00223022415476435,-0.0002429292352294254,0.012829057549680375,0.06276302872448139,9.867442547712928,3.991105278625682e-06,-0.4979502466207931,0.04522777768542008
2.7,0.6200512606532631,0.0026465742721251606,-0.0002810149189810946,0.012724700374762064,0.06810128888542835,9.859708985177612,4.153087590175259e-06,-0.497664663123901,0.04826886222530049
2.8000000000000003,0.6418484541782843,0.0030679141119256477,-0.0003216284507181177,0.012627678130403643,0.07269819052717807,9.850939221413007,4.226294126646952e-06,-0.49734972281374884,0.05141257821997942
2.9,0.6654761696195788,0.0034952621462615054,-0.00036485836067649515,0.012537242655313769,0.0765408740534546,9.841002824185576,4.189989356027896e-06,-0.49700247362076905,0.05466755159398151
3.0,0.6909998354214182,0.0036349333135519426,-0.0003555406736564843,-0.126182033360101,0.08123040379595589,9.844503526234238,4.011291380390539e-06,-0.49661962010446703,0.058042681805754524
3.1,0.7185041939232503,0.0037658231400593107,-0.00037251274729367163,0.013713363642662313,0.08183658912909557,9.817530312961788,3.548129659813672e-06,-0.4961974915155993,0.06154713154191181
3.2,0.748059663304556,0.004006728818307612,-0.0003778481293541557,0.01404439110115423,0.08353903251521066,9.80351454070003,3.009795355045167e-06,-0.4957319894178314,0.0651904491377379
3.3000000000000003,0.7797604064495363,0.00433204022069139,-0.0004419255250247219,0.014293357314490237,0.08406521422219271,9.786118107449369,2.2520792209056904e-06,-0.49521856409812076,0.0689824163647761
3.4,0.8136862760567758,0.00480011361933293,-0.0005082907191664383,-0.12488069180989667,0.08765496639062607,9.785014984356756,1.367179458612476e-06,-0.4946521532233858,0.07293317016007884
3.5,0.8499346281850912,0.005044210617993739,-0.0005181723655928359,0.014868945810843694,0.0828863568374579,9.746104499491233,1.1187973039939435e-07,-0.4940271383666251,0.07705314112527306
3.6,0.8886080109702543,0.005378352610402974,-0.0005232579155811095,0.015412733840833704,0.08085988286159779,9.722674942718458,-1.3936175860696072e-06,-0.49333727347935086,0.08135314741310445
3.7,0.9298230277041971,0.005811857931871249,-0.0006105936402184622,0.015481191169537304,0.07803923211242214,9.69431923243857,-3.257500181550193e-06,-0.4925756311079653,0.08584432204856852
3.8000000000000003,0.9736800437719386,0.0061743662173946645,-0.0006212620149079886,0.01607977141144185,0.07404390677083006,9.663878131779517,-5.525671323226679e-06,-0.4917345267430772,0.09053814211827484
3.9,1.0203111928497428,0.0066940348633559195,-0.0007185191571889335,0.016110768306828845,0.06910521021034599,9.627890733742493,-8.205233990891672e-06,-0.490805438733498,0.09544643127059743
4.0,1.0698335532490812,0.007067134215026666,-0.0007385366392898933,0.01674146824415184,0.0628954836481589,9.588357442732494,-1.1498043111559228e-05,-0.48977892804590495,0.10058131789750917
4.1,1.1223839594154976,0.0074931708733951795,-0.0007589220165468163,0.01736398188802384,0.055446692581348475,9.543706520115794,-1.5368393870263552e-05,-0.4886445346845144,0.10595526644186908
4.2,1.1781070877960038,0.008094888007378166,-0.0008786916796285791,0.017419172160957508,0.046823628517139754,9.491880636501278,-1.9836171276519176e-05,-0.4873906801284601,0.11158102226832327
4.3,1.2412328456846047,0.008199517481716575,-0.00042736205862575885,-0.24076472513677077,0.10189278608664806,9.44079014492759,-2.5875166154988198e-05,-0.4860035838244183,0.11747559678630431
4.4,1.302184701212947,0.004739627956713981,0.0015870548900582062,-0.2430145673215073,0.08425260308059408,9.402110633971503,-3.7410052740416034e-05,-0.48446693850542616,0.12365995348401389
4.5,1.3667350965790048,-0.00012800780054001757,0.003435419253665382,-0.2300916734740903,0.07073951693681736,9.331775961564281,-5.2623975046622795e-05,-0.482769861297488,0.130127853488491
4.6000000000000005,1.4351112993318422,-0.004939769975646979,0.00526865594516979,-0.21680426645407203,0.055614500715197995,9.250465351181338,-7.02790900902249e-05,-0.4808953140783893,0.1368929945552283
4.7,1.5080867481264173,-0.00938426077189131,0.007077134134152856,-0.20146746426025888,0.037475187244932984,9.155949579985998,-8.98989963120315e-05,-0.47882413969608784,0.14397025790930834
4.8,1.5858165205045032,-0.013398280678838548,0.008779966861858581,-0.18519299389606708,0.014925661565421744,9.048719569193278,-0.00011110156265731639,-0.4765344643917626,0.15137665574090023
4.9,1.6686402571285335,-0.014634768905928314,0.007588165026539028,0.13909767583102492,-0.028125486045838893,8.89855661710176,-0.0001294085064160009,-0.47400224751885783,0.15912841544020465
5.0,1.7547459993953676,-0.011656420126184062,0.00496210257400392,0.3503756157570943,-0.05668397069109443,8.737393368136242,-0.00013675735377959055,-0.47120247876983196,0.16723697347953015
5.1000000000000005,1.8453931196515543,-0.004239066082873452,0.0018016192763450412,0.33435144688334917,-0.08308470762286442,8.583242969276615,-0.00013877620743465925,-0.4681087071146733,0.17571061170172317
5.2,1.9419506396663555,0.003925282661115027,-0.001394560375782526,0.3109199619498308,-0.11222669365956554,8.417465756724768,-0.0001394835986346462,-0.4646895747486167,0.18456321319340815
5.3,2.044523409347317,0.01123549555871154,-0.0044408325172326955,0.27797871181142675,-0.1457438675576311,8.234042184255744,-0.00014063608257272142,-0.46090968627336487,0.19380980708127374
5.4,2.1517832557550354,0.016476370234920754,-0.00784214619070547,0.2648680437890714,-0.16018198659424326,8.04314728103515,-0.00013999735137581193,-0.4567323111738096,0.20345902862879195
5.5,2.263284619678745,0.019450715459285395,-0.00789455767718447,0.0213821343954173,-0.17845695411691836,7.863054547886626,-0.00014220140640209988,-0.4521186602818334,0.21351509736718802
5.6000000000000005,2.379355202991606,0.01969288359851149,-0.0054638747987018794,-0.1937886461038991,-0.20240266095100995,7.649576537563928,-0.00015660024459837203,-0.4470291831393456,0.2239751881305889
5.7,2.4984604203257312,0.029638702481765776,-0.009864774213549258,-0.6483628874429359,0.5863465693688246,9.944438519514994,-0.00017993479973279317,-0.44141937419494914,0.2348380371847948
5.8,2.6285382462352476,0.015442448158038392,-0.0007338879723294596,-0.21272860514199587,-0.2999256062097414,7.146965886036169,-0.00020960109581820004,-0.435238223968254,0.24610494603794664
5.9,2.7650519944007574,0.010272002424211215,0.002291599637486036,-0.13670142088013035,-0.35761091503854303,6.704856470651309,-0.00024334150794497967,-0.4284319039178006,0.25777130268957166
6.0,2.904472238788399,0.007760648760341538,0.0045496305101743505,0.3896508393773829,-1.146735808555288,4.050958018382315,-0.0002816501291878671,-0.420937702297316,0.26983582315522986
6.1000000000000005,3.057775140072029,0.015603592243795898,0.0001064149773221949,-0.44528700142516914,0.1928308755091187,7.782619582110646,-0.0003228523925245131,-0.41268367855868476,0.2822978519535786
6.2,3.1970722371065423,0.00413569318715086,0.006976234128057474,-0.2290146561906504,0.44595897719098754,10.660605846916825,-0.00036503014428375494,-0.4036154124400209,0.2951177148086261
6.3,3.3580728015549837,0.002066711259630321,0.009002748631205091,-0.19750690224272183,0.2510767731226182,9.65434675068245,-0.0004099346413631657,-0.39366068452001796,0.3082711426923074
6.4,3.543502231213447,0.0015126671215639532,0.008645124198413888,0.13984852932292746,-0.727573627731789,4.2817242222214436,-0.0004528628547057796,-0.38274691934513577,0.32172129343119804
6.5,3.7032955751293093,0.002166674815288345,0.006338425101448341,0.20875984134944137,-0.24960736677669793,7.278001480477571,-0.00048816558855972205,-0.37080446109006054,0.3354158811536322
6.6000000000000005,3.906199227613975,0.005670705490491904,0.003348954290781695,0.14519092549205206,-0.8851619102176023,3.038517667515487,-0.0005193336726882043,-0.35773299805851705,0.34932339227798814
6.7,4.094778854708488,0.0086099777530877,0.0009643613214112498,0.009127730804101904,-1.3798949062521282,-0.3042172776208938,-0.0005522790591656523,-0.34346268823853365,0.3633635600549405
6.8,4.2771675151613975,0.010451140875908808,-0.0020819889855628643,0.19574402393685233,-0.9916914975525717,3.0176428356500855,-0.0005866460913210474,-0.3279244263382164,0.3774456602706079
6.9,4.476234200670078,0.014101184439158443,-0.005549853842609921,-0.004650609195821185,-1.2296633191523094,1.388328247535914,-0.0006246181774899142,-0.31102744124978254,0.3914863224197563
7.0,4.701606542671053,0.01219998950828696,-0.0001638199230835867,0.026124961342743013,-1.6871423940982437,0.1434068515657012,-0.0006683726063572016,-0.29263968545905145,0.4054153028346197
7.1000000000000005,4.9189733517120136,0.00858052851728822,0.0026321629231110754,0.002999686253394458,-1.1586415643711423,-0.8228729078043946,-0.0007078835332902295,-0.2727461504408847,0.41905731865770024
7.2,5.101187593531144,0.006499480552200728,0.003718439413049762,0.10916396681593186,-0.8714088205593515,-1.848086527659464,-0.0007594091087366312,-0.25133517994355353,0.43223841872344826
7.3,5.303459011681543,0.006028503838235639,0.01781711243757879,-0.0007024392349130534,-1.008691365025019,-1.0580810893936707,-0.0008484713124659675,-0.22835168832287528,0.44480870780204407
7.4,5.5747364103283985,0.006067076326305403,0.05011204333926159,0.0023649099044020377,-0.9193754752424383,-1.2538603071523422,-0.0009823668643295415,-0.20370814440429375,0.4566202216927139
7.5,5.6356595533780585,0.00502629734103789,0.04232171914655566,0.0032677187231252014,-0.7420776223363488,-1.24914402453747,-0.0010942780104746927,-0.1777739705689421,0.4673277414660815
7.6000000000000005,6.125061522615044,-0.0016619245402121536,-0.047082331788683186,-0.005594412540188012,-0.7273740384661092,-1.8112114897869755,-0.0010939623322233749,-0.1501577404598461,0.47691871029181615
7.7,6.222412870347148,-0.0004086693621175952,-0.04983872607055622,-0.00819348036770147,-0.5059473965076458,-1.7942860187443426,-0.001022667560894352,-0.1203756760198067,0.48529233537511657
7.8,6.2530346937837615,0.0019125649587565375,-0.05145492366294566,-0.008857926594089904,-0.3556305576648153,-1.7928331220481475,-0.0009732962186773911,-0.08987061245238682,0.49185600099206245
7.9,6.2651248782726,0.004511207469855945,-0.05228889286864133,-0.009122652669623407,-0.22133742760758324,-1.7903206577903958,-0.0009511369904356375,-0.0589221144231159,0.4965151354896798
8.0,6.7878896809294185,0.09671535283708753,0.13601029402209988,-1.7501187212099707,-12.741742263982562,-24.103265374729702,-0.001060224237116182,-0.02719718113982317,0.49925863964744255
8.1,7.561881489705682,0.029169407922562052,0.1514105357608026,0.018045091235408317,-0.04378225660364343,-3.1469441491786228,-0.001214410280561805,0.00997265316949096,0.4998990612077921
8.2,-1.5641121672673532,-0.02412968748249627,-0.0395550689360008,-0.15515023891993948,11.2997244593603,-2.741811050815183,-0.0014169182558637324,1.7708900242320577e-05,0.4999979920250196
8.3,-0.8598017236546368,-0.06250443993126673,0.046842330012040106,0.1629806431302786,82.85960414436543,-51.24547476297418,-0.0011784154816384745,-0.005887177025674163,0.4999639511841047
8.4,-0.7767968910147701,-0.01632424709769933,0.12299429886165218,-1.0549681576452297,7.406461608326975,-1.6778778465870068,-0.0009136121896023814,-0.010448556943622306,0.49988998086635406
8.5,-0.3214207142588647,0.018910027448999972,0.016085431249779805,0.8618692519137878,10.396992054430317,0.05451961545227604,-0.0009157056483980423,-0.013800789070022412,0.4998086630943986
8.6,-0.04711475648530655,0.0006348065257429128,-0.012479444555428732,0.3242633366603521,10.591497669439867,1.3044345373612551,-0.0009253859579557437,-0.01479636890145843,0.49978016279976584
8.700000000000001,0.06527918594877183,0.0013797512685420079,-0.05542581351271564,-0.24287296781169487,10.32056932456758,0.4944614834646371,-0.000924106320961215,-0.014632481297620438,0.49978499028940643
8.8,0.07932389716809804,0.0005391796468391208,-0.019661018639704337,-0.10948671548858942,9.94870510706118,0.28710603954417874,-0.0009238395522628232,-0.01425238451039238,0.49979597442981616
8.9,0.07720535690894852,2.1926473934777755e-05,-0.0013034045677707605,-0.06310726630621265,9.865558349074448,0.2547735910760087,-0.0009237577463256652,-0.013859796929308523,0.4998070154576704
9.0,0.07373799743092212,4.997722678486291e-05,-0.003010821286313024,-0.00779229729859671,9.795540372932132,0.24489602047534,-0.0009236973852316075,-0.01348276176964531,0.4998173285493447
9.1,0.06960617381495054,7.054969404688173e-06,-0.001506240957571565,-0.00788133121479326,9.795046659067678,0.23817560782250352,-0.0009235294162186158,-0.01312562400422231,0.49982683510183556
9.200000000000001,0.06565275610295299,-1.9758831367334953e-05,-0.0005351988332711981,-0.005041641064341536,9.792483837362443,0.2325382336237408,-0.0009233659381804498,-0.012788679182181397,0.4998355700429093
9.3,0.061922272348076415,-3.421710393318582e-05,1.8104791970506158e-05,-0.0035850842092656886,9.791849986553254,0.22728952200665978,-0.0009231978436358685,-0.012470869201876709,0.4998436006663404
9.4,0.05840557531930184,-3.9184150971529335e-05,0.00027430082552023637,-0.002345856426072079,9.791284093261494,0.22233418256220772,-0.000923031080054769,-0.01217110406552371,0.4998509900354828
9.5,0.05508820710011488,-3.710227556665954e-05,0.0003177015861531561,-0.0017244077527565171,9.79159648868109,0.21768901314722353,-0.0009228767197910422,-0.011888359030739383,0.4998577949958537
9.6,0.051954303442588105,-3.324785905803603e-05,0.00029567701234772895,-0.0015844522756421865,9.792435661898441,0.21329283232992352,-0.0009227377160362092,-0.011621679731631827,0.4998640666374443
9.700000000000001,0.0489935751314686,-3.066204629056766e-05,0.00026557613612579283,-0.001605724540659609,9.793493281928937,0.20918213776381417,-0.0009226120324070072,-0.011370184288834986,0.4998698507574506
9.8,0.0461929139438655,-3.0107248526049338e-05,0.00024469696336242117,-0.0015715645015106081,9.794360575492297,0.20527041285912095,-0.0009224891696726725,-0.011133040921556021,0.4998751888357442
9.9,0.0435477854060509,-3.0102358809421266e-05,0.00023203440390575327,-0.001570803003811366,9.795227173903491,0.20161307102989157,-0.0009223649583537403,-0.010909465515931166,0.4998801184334506
10.0,0.041048959023838844,-3.041135250085136e-05,0.00022582550789282483,-0.0015265203064933459,9.795950005555406,0.19812698827541375,-0.0009222383154064548,-0.010698704030492596,0.4998846739084506
10.1,0.03868938943089265,-3.067998082939327e-05,0.00022118803613345702,-0.0015603985843292058,9.796785810134809,0.1949105354300784,-0.0009221092076973647,-0.010500046498812105,0.49988888639189843
10.200000000000001,0.03646138943565844,-3.094743769324077e-05,0.00021686746415208494,-0.0015230642403826354,9.797460439444036,0.19184655386682414,-0.0009219781081990005,-0.010312817989743801,0.4998927842462613
10.3,0.03435640110413954,-3.132183852287425e-05,0.0002141111166955496,-0.0014535328116967085,9.798099500565698,0.18895696289482883,-0.0009218444878896096,-0.010136385118234233,0.4998963931650996
10.4,0.032368380465285736,-3.1461349418143687e-05,0.0002095719871882597,-0.0014835759568167781,9.798741756962087,0.1862473562479212,-0.0009217088967269655,-0.009970150171123399,0.4998997365055074
10.5,0.030490893841060487,-3.168973279881265e-05,0.0002052772035140839,-0.0014595197775702103,9.799298043353726,0.18368279877129545,-0.0009215715996792587,-0.009813544294750232,0.4999028356132442
10.6,0.028716391470021568,-3.192879943535342e-05,0.00020279009335188918,-0.0014422466608057887,9.79984847953643,0.18127591420390543,-0.0009214322847874031,-0.00966603772838826,0.49990570978653415
10.700000000000001,0.027041175912303612,-3.208180230107612e-05,0.00019971498800089708,-0.001373441414691019,9.800311696652788,0.17901028163325156,-0.0009212915726515203,-0.009527125585955698,0.49990837670507987
10.8,0.02545832596534998,-3.2318082854124086e-05,0.0001967855614391694,-0.0014010051969869767,9.800857609219237,0.17688106682363994,-0.000921149025823839,-0.009396332151665744,0.49991085247928785
10.9,0.02396237602445889,-3.244537879234816e-05,0.0001923578931222181,-0.0013892563257129778,9.801296645221779,0.1748669655737141,-0.0009210054557551033,-0.009273210110886979,0.49991315178057716
11.0,0.02254989461083457,-3.264390572582459e-05,0.0001893430906153436,-0.0013921960174106873,9.801785528137803,0.1729871041594574,-0.0009208602624520812,-0.009157333676038137,0.499915288080214
11.1,0.02121384122225814,-3.279466389934068e-05,0.00018795221288532183,-0.0013597449048939234,9.802128006588244,0.17120909353066457,-0.0009207140014851383,-0.009048306664725603,0.49991727358856985
11.200000000000001,0.019953755601225222,-3.2967830219791465e-05,0.00018595935376785965,-0.001313302122527786,9.802528622000267,0.16954723701934382,-0.0009205662396086767,-0.008945745988274738,0.4999191196448803
11.3,0.018760696291423955,-3.302847438805565e-05,0.000181689217815696,-0.0013458467975365187,9.802891418641913,0.16797610100445262,-0.0009204177659872799,-0.008849300518992806,0.4999208364445927
11.4,0.017635833882818072,-3.3216309921513795e-05,0.00018090918847256165,-0.0012778172626641243,9.80322954113195,0.16651053672590374,-0.0009202678744734588,-0.00875862843369757,0.49992243351844123
11.5,0.01657045322579766,-3.330870166090449e-05,0.0001775259516837186,-0.0013067594186850849,9.803541338085598,0.16512299760249044,-0.0009201173340774732,-0.008673416409107997,0.4999239194436352
11.6,0.015566180620743391,-3.3419383098205346e-05,0.00017591610626339096,-0.0012456460958948637,9.80385919443351,0.16383651284728004,-0.0009199655170530163,-0.008593358369774706,0.49992530227562654
11.700000000000001,0.014615011511516923,-3.3572045565483844e-05,0.00017366829768928566,-0.0012730930045595367,9.80412153574143,0.16260800978253465,-0.0009198131985625176,-0.008518176781200698,0.4999265892188615
11.8,0.013717909601718193,-3.358595875850652e-05,0.0001712942939016529,-0.0012268984552437179,9.804428903565132,0.16148624428093455,-0.000919659701979617,-0.008447596017660016,0.4999277871328569
11.9,0.012869171076690849,-3.3813055657533286e-05,0.0001702271442046403,-0.0012340697114782819,9.80464060006717,0.160399407333477,-0.0009195056790873944,-0.008381370991653318,0.49992890207469165
12.0,0.012067199619697079,-3.374454455634448e-05,0.0001670850628039045,-0.001189198167168992,9.804903482859364,0.15941845397030088,-0.0009193508031857779,-0.008319253627295242,0.49992993990476847
12.1,0.011310356146098485,-3.3998854105215924e-05,0.0001669183299870509,-0.001184477062209568,9.805113607029785,0.15846895109549672,-0.0009191952277362804,-0.008261025650258581,0.49993090576132515
12.200000000000001,0.010593179587831623,-3.391572601069711e-05,0.0001632264963710094,-0.0011773778629310336,9.805336822831876,0.1576038446611193,-0.0009190391899886368,-0.008206467141528825,0.4999318046134115
12.3,0.009918055750748075,-3.411632167678952e-05,0.0001635351423816377,-0.0011291026501941462,9.805528158829818,0.15678403083126938,-0.0009188822182178179,-0.008155379715338943,0.49993264089991896
12.4,0.009277206213387425,-3.412153670728698e-05,0.00016036749415787534,-0.001163449024173701,9.805719494879868,0.1560170977870907,-0.0009187250638603892,-0.008107572169255266,0.49993341878471875
12.5,0.008674274363344414,-3.4181381526085454e-05,0.0001595411972201935,-0.001095489625540128,9.80591153216845,0.15531643442750379,-0.0009185669545193908,-0.00806286109013441,0.49993414216853654
12.6,0.008102521096433257,-3.4325976571368735e-05,0.00015816023993740977,-0.0011149886478626356,9.80604561050698,0.15463602160082118,-0.000918408675360281,-0.008021081767725008,0.49993481452363364
